1417404300.00 -2133.60 3724.73 -8093.81 9161.64	1417404300 -2.13360E+03,  3.72473E+03, -8.09381E+03,  5.77254E+03
1417404360.00 -2220.55 3692.34 -8049.45 9130.05	1417404360 -2.22055E+03,  3.69234E+03, -8.04945E+03,  5.74095E+03
1417404420.00 -2307.05 3659.21 -8003.47 9097.68	1417404420 -2.30705E+03,  3.65920E+03, -8.00346E+03,  5.70858E+03
1417404480.00 -2393.08 3625.32 -7955.84 9064.50	1417404480 -2.39308E+03,  3.62532E+03, -7.95584E+03,  5.67540E+03
1417404540.00 -2478.62 3590.69 -7906.57 9030.53	1417404540 -2.47862E+03,  3.59069E+03, -7.90657E+03,  5.64143E+03
1417404600.00 -2563.64 3555.30 -7855.64 8995.75	1417404600 -2.56364E+03,  3.55530E+03, -7.85564E+03,  5.60665E+03
1417404660.00 -2648.11 3519.17 -7803.05 8960.17	1417404660 -2.64811E+03,  3.51917E+03, -7.80305E+03,  5.57107E+03
1417404720.00 -2732.02 3482.28 -7748.79 8923.79	1417404720 -2.73203E+03,  3.48228E+03, -7.74879E+03,  5.53469E+03
1417404780.00 -2815.34 3444.64 -7692.85 8886.60	1417404780 -2.81535E+03,  3.44464E+03, -7.69285E+03,  5.49750E+03
1417404840.00 -2898.05 3406.25 -7635.21 8848.60	1417404840 -2.89805E+03,  3.40625E+03, -7.63521E+03,  5.45950E+03
1417404900.00 -2980.11 3367.09 -7575.88 8809.79	1417404900 -2.98011E+03,  3.36709E+03, -7.57588E+03,  5.42069E+03
1417404960.00 -3061.49 3327.18 -7514.84 8770.16	1417404960 -3.06150E+03,  3.32718E+03, -7.51484E+03,  5.38106E+03
1417405020.00 -3142.18 3286.51 -7452.08 8729.72	1417405020 -3.14219E+03,  3.28651E+03, -7.45208E+03,  5.34062E+03
1417405080.00 -3222.15 3245.08 -7387.60 8688.47	1417405080 -3.22215E+03,  3.24508E+03, -7.38760E+03,  5.29936E+03
1417405140.00 -3301.36 3202.89 -7321.38 8646.39	1417405140 -3.30136E+03,  3.20289E+03, -7.32138E+03,  5.25729E+03
1417405200.00 -3379.78 3159.94 -7253.41 8603.49	1417405200 -3.37978E+03,  3.15994E+03, -7.25341E+03,  5.21439E+03
1417405260.00 -3457.38 3116.23 -7183.68 8559.77	1417405260 -3.45738E+03,  3.11622E+03, -7.18368E+03,  5.17067E+03
1417405320.00 -3534.14 3071.74 -7112.19 8515.22	1417405320 -3.53414E+03,  3.07174E+03, -7.11219E+03,  5.12612E+03
1417405380.00 -3610.01 3026.50 -7038.93 8469.85	1417405380 -3.61002E+03,  3.02650E+03, -7.03893E+03,  5.08075E+03
1417405440.00 -3684.98 2980.48 -6963.88 8423.65	1417405440 -3.68498E+03,  2.98048E+03, -6.96387E+03,  5.03455E+03
1417405500.00 -3758.99 2933.70 -6887.03 8376.62	1417405500 -3.75899E+03,  2.93370E+03, -6.88702E+03,  4.98752E+03
1417405560.00 -3832.02 2886.15 -6808.37 8328.75	1417405560 -3.83202E+03,  2.88615E+03, -6.80837E+03,  4.93965E+03
1417405620.00 -3904.02 2837.84 -6727.90 8280.05	1417405620 -3.90402E+03,  2.83784E+03, -6.72790E+03,  4.89095E+03
1417405680.00 -3974.97 2788.75 -6645.60 8230.52	1417405680 -3.97497E+03,  2.78875E+03, -6.64559E+03,  4.84142E+03
1417405740.00 -4044.82 2738.89 -6561.46 8180.15	1417405740 -4.04482E+03,  2.73889E+03, -6.56146E+03,  4.79105E+03
1417405800.00 -4113.53 2688.26 -6475.47 8128.94	1417405800 -4.11353E+03,  2.68826E+03, -6.47547E+03,  4.73984E+03
1417405860.00 -4181.07 2636.87 -6387.62 8076.89	1417405860 -4.18107E+03,  2.63687E+03, -6.38762E+03,  4.68779E+03
1417405920.00 -4247.38 2584.70 -6297.91 8024.00	1417405920 -4.24738E+03,  2.58470E+03, -6.29790E+03,  4.63490E+03
1417405980.00 -4312.42 2531.76 -6206.31 7970.26	1417405980 -4.31243E+03,  2.53176E+03, -6.20631E+03,  4.58116E+03
1417406040.00 -4376.16 2478.05 -6112.82 7915.69	1417406040 -4.37616E+03,  2.47805E+03, -6.11282E+03,  4.52659E+03
1417406100.00 -4438.53 2423.57 -6017.43 7860.27	1417406100 -4.43854E+03,  2.42357E+03, -6.01743E+03,  4.47117E+03
1417406160.00 -4499.50 2368.33 -5920.13 7804.00	1417406160 -4.49950E+03,  2.36833E+03, -5.92013E+03,  4.41490E+03
1417406220.00 -4559.01 2312.31 -5820.91 7746.90	1417406220 -4.55901E+03,  2.31231E+03, -5.82091E+03,  4.35780E+03
1417406280.00 -4617.01 2255.53 -5719.76 7688.95	1417406280 -4.61701E+03,  2.25553E+03, -5.71976E+03,  4.29985E+03
1417406340.00 -4673.45 2197.99 -5616.67 7630.15	1417406340 -4.67345E+03,  2.19799E+03, -5.61667E+03,  4.24105E+03
1417406400.00 -4728.26 2139.68 -5511.63 7570.52	1417406400 -4.72826E+03,  2.13968E+03, -5.51162E+03,  4.18142E+03
1417406460.00 -4781.40 2080.62 -5404.62 7510.04	1417406460 -4.78140E+03,  2.08062E+03, -5.40462E+03,  4.12094E+03
1417406520.00 -4832.79 2020.80 -5295.65 7448.72	1417406520 -4.83279E+03,  2.02080E+03, -5.29565E+03,  4.05962E+03
1417406580.00 -4882.39 1960.22 -5184.71 7386.57	1417406580 -4.88239E+03,  1.96022E+03, -5.18470E+03,  3.99746E+03
1417406640.00 -4930.12 1898.90 -5071.77 7323.57	1417406640 -4.93012E+03,  1.89890E+03, -5.07177E+03,  3.93447E+03
1417406700.00 -4975.91 1836.83 -4956.85 7259.75	1417406700 -4.97591E+03,  1.83683E+03, -4.95685E+03,  3.87065E+03
1417406760.00 -5019.70 1774.02 -4839.92 7195.10	1417406760 -5.01970E+03,  1.77402E+03, -4.83992E+03,  3.80600E+03
1417406820.00 -5061.42 1710.48 -4721.00 7129.62	1417406820 -5.06142E+03,  1.71047E+03, -4.72099E+03,  3.74052E+03
1417406880.00 -5100.98 1646.21 -4600.06 7063.32	1417406880 -5.10098E+03,  1.64621E+03, -4.60006E+03,  3.67422E+03
1417406940.00 -5138.31 1581.22 -4477.11 6996.21	1417406940 -5.13831E+03,  1.58122E+03, -4.47710E+03,  3.60711E+03
1417407000.00 -5173.33 1515.51 -4352.14 6928.29	1417407000 -5.17333E+03,  1.51551E+03, -4.35213E+03,  3.53919E+03
1417407060.00 -5205.95 1449.11 -4225.15 6859.57	1417407060 -5.20595E+03,  1.44911E+03, -4.22515E+03,  3.47047E+03
1417407120.00 -5236.08 1382.02 -4096.14 6790.06	1417407120 -5.23608E+03,  1.38201E+03, -4.09614E+03,  3.40096E+03
1417407180.00 -5263.64 1314.24 -3965.11 6719.76	1417407180 -5.26364E+03,  1.31424E+03, -3.96511E+03,  3.33066E+03
1417407240.00 -5288.52 1245.80 -3832.07 6648.70	1417407240 -5.28852E+03,  1.24580E+03, -3.83206E+03,  3.25959E+03
1417407300.00 -5310.62 1176.70 -3697.01 6576.87	1417407300 -5.31062E+03,  1.17670E+03, -3.69701E+03,  3.18777E+03
1417407360.00 -5329.85 1106.96 -3559.95 6504.30	1417407360 -5.32985E+03,  1.10696E+03, -3.55994E+03,  3.11520E+03
1417407420.00 -5346.09 1036.61 -3420.89 6431.00	1417407420 -5.34609E+03,  1.03661E+03, -3.42088E+03,  3.04190E+03
1417407480.00 -5359.24 965.65 -3279.84 6356.99	1417407480 -5.35924E+03,  9.65653E+02, -3.27984E+03,  2.96788E+03
1417407540.00 -5369.16 894.12 -3136.83 6282.28	1417407540 -5.36916E+03,  8.94117E+02, -3.13683E+03,  2.89318E+03
1417407600.00 -5375.75 822.03 -2991.86 6206.90	1417407600 -5.37575E+03,  8.22026E+02, -2.99186E+03,  2.81780E+03
1417407660.00 -5378.86 749.41 -2844.97 6130.87	1417407660 -5.37886E+03,  7.49405E+02, -2.84496E+03,  2.74177E+03
1417407720.00 -5378.38 676.28 -2696.16 6054.22	1417407720 -5.37838E+03,  6.76282E+02, -2.69616E+03,  2.66512E+03
1417407780.00 -5374.16 602.69 -2545.49 5976.98	1417407780 -5.37416E+03,  6.02690E+02, -2.54548E+03,  2.58788E+03
1417407840.00 -5366.05 528.66 -2392.97 5899.18	1417407840 -5.36605E+03,  5.28662E+02, -2.39297E+03,  2.51008E+03
1417407900.00 -5353.92 454.24 -2238.65 5820.85	1417407900 -5.35392E+03,  4.54237E+02, -2.23865E+03,  2.43175E+03
1417407960.00 -5337.59 379.46 -2082.59 5742.04	1417407960 -5.33759E+03,  3.79458E+02, -2.08258E+03,  2.35294E+03
1417408020.00 -5316.92 304.37 -1924.82 5662.79	1417408020 -5.31691E+03,  3.04369E+02, -1.92482E+03,  2.27369E+03
1417408080.00 -5291.72 229.02 -1765.43 5583.14	1417408080 -5.29172E+03,  2.29022E+02, -1.76542E+03,  2.19404E+03
1417408140.00 -5261.84 153.47 -1604.46 5503.16	1417408140 -5.26184E+03,  1.53473E+02, -1.60446E+03,  2.11406E+03
1417408200.00 -5227.08 77.78 -1442.02 5422.90	1417408200 -5.22708E+03,  7.77820E+01, -1.44202E+03,  2.03380E+03
1417408260.00 -5187.26 2.02 -1278.18 5342.42	1417408260 -5.18726E+03,  2.01651E+00, -1.27818E+03,  1.95332E+03
1417408320.00 -5142.20 -73.75 -1113.05 5261.80	1417408320 -5.14220E+03, -7.37503E+01, -1.11305E+03,  1.87270E+03
1417408380.00 -5091.69 -149.44 -946.74 5181.12	1417408380 -5.09169E+03, -1.49438E+02, -9.46742E+02,  1.79201E+03
1417408440.00 -5035.53 -224.96 -779.39 5100.45	1417408440 -5.03553E+03, -2.24959E+02, -7.79391E+02,  1.71135E+03
1417408500.00 -4973.51 -300.22 -611.14 5019.91	1417408500 -4.97351E+03, -3.00218E+02, -6.11137E+02,  1.63080E+03
1417408560.00 -4905.43 -375.11 -442.15 4939.58	1417408560 -4.90543E+03, -3.75109E+02, -4.42144E+02,  1.55048E+03
1417408620.00 -4831.07 -449.52 -272.59 4859.59	1417408620 -4.83107E+03, -4.49519E+02, -2.72591E+02,  1.47049E+03
1417408680.00 -4750.21 -523.32 -102.68 4780.06	1417408680 -4.75021E+03, -5.23323E+02, -1.02679E+02,  1.39096E+03
1417408740.00 -4662.65 -596.39 67.37 4701.12	1417408740 -4.66265E+03, -5.96387E+02,  6.73692E+01,  1.31202E+03
1417408800.00 -4568.16 -668.56 237.31 4622.92	1417408800 -4.56816E+03, -6.68563E+02,  2.37308E+02,  1.23382E+03
1417408860.00 -4466.55 -739.69 406.86 4545.63	1417408860 -4.46655E+03, -7.39694E+02,  4.06866E+02,  1.15653E+03
1417408920.00 -4357.61 -809.61 575.74 4469.41	1417408920 -4.35760E+03, -8.09609E+02,  5.75743E+02,  1.08031E+03
1417408980.00 -4241.14 -878.12 743.61 4394.46	1417408980 -4.24114E+03, -8.78125E+02,  7.43613E+02,  1.00536E+03
1417409040.00 -4116.97 -945.04 910.11 4320.98	1417409040 -4.11697E+03, -9.45044E+02,  9.10117E+02,  9.31881E+02
1417409100.00 -3984.95 -1010.16 1074.86 4249.19	1417409100 -3.98495E+03, -1.01016E+03,  1.07487E+03,  8.60084E+02
1417409160.00 -3844.93 -1073.24 1237.44 4179.30	1417409160 -3.84493E+03, -1.07324E+03,  1.23744E+03,  7.90204E+02
1417409220.00 -3696.81 -1134.06 1397.39 4111.59	1417409220 -3.69681E+03, -1.13406E+03,  1.39739E+03,  7.22487E+02
1417409280.00 -3540.51 -1192.36 1554.22 4046.29	1417409280 -3.54050E+03, -1.19236E+03,  1.55422E+03,  6.57193E+02
1417409340.00 -3375.99 -1247.90 1707.42 3983.70	1417409340 -3.37599E+03, -1.24790E+03,  1.70742E+03,  5.94594E+02
1417409400.00 -3203.27 -1300.40 1856.44 3924.07	1417409400 -3.20327E+03, -1.30041E+03,  1.85645E+03,  5.34974E+02
1417409460.00 -3022.41 -1349.60 2000.73 3867.72	1417409460 -3.02241E+03, -1.34960E+03,  2.00073E+03,  4.78622E+02
1417409520.00 -2833.53 -1395.22 2139.67 3814.94	1417409520 -2.83353E+03, -1.39522E+03,  2.13967E+03,  4.25835E+02
1417409580.00 -2636.83 -1436.98 2272.68 3766.01	1417409580 -2.63683E+03, -1.43698E+03,  2.27268E+03,  3.76912E+02
1417409640.00 -2432.56 -1474.62 2399.13 3721.25	1417409640 -2.43255E+03, -1.47462E+03,  2.39913E+03,  3.32146E+02
1417409700.00 -2221.05 -1507.88 2518.42 3680.93	1417409700 -2.22105E+03, -1.50788E+03,  2.51842E+03,  2.91825E+02
1417409760.00 -2002.73 -1536.51 2629.95 3645.32	1417409760 -2.00272E+03, -1.53651E+03,  2.62995E+03,  2.56222E+02
1417409820.00 -1778.07 -1560.28 2733.13 3614.69	1417409820 -1.77806E+03, -1.56028E+03,  2.73313E+03,  2.25591E+02
1417409880.00 -1547.64 -1579.01 2827.42 3589.26	1417409880 -1.54764E+03, -1.57901E+03,  2.82742E+03,  2.00160E+02
1417409940.00 -1312.09 -1592.52 2912.33 3569.23	1417409940 -1.31209E+03, -1.59252E+03,  2.91234E+03,  1.80127E+02
1417410000.00 -1072.11 -1600.68 2987.42 3554.75	1417410000 -1.07211E+03, -1.60068E+03,  2.98742E+03,  1.65651E+02
1417410060.00 -828.47 -1603.39 3052.30 3545.95	1417410060 -8.28468E+02, -1.60339E+03,  3.05230E+03,  1.56850E+02
1417410120.00 -581.97 -1600.61 3106.68 3542.90	1417410120 -5.81969E+02, -1.60061E+03,  3.10668E+03,  1.53796E+02
1417410180.00 -333.45 -1592.32 3150.35 3545.61	1417410180 -3.33447E+02, -1.59232E+03,  3.15035E+03,  1.56513E+02
1417410240.00 -83.76 -1578.58 3183.16 3554.08	1417410240 -8.37597E+01, -1.57858E+03,  3.18316E+03,  1.64976E+02
1417410300.00 166.23 -1559.46 3205.09 3568.22	1417410300  1.66236E+02, -1.55946E+03,  3.20509E+03,  1.79115E+02
1417410360.00 415.69 -1535.08 3216.19 3587.91	1417410360  4.15694E+02, -1.53508E+03,  3.21619E+03,  1.98813E+02
1417410420.00 663.79 -1505.61 3216.58 3613.01	1417410420  6.63797E+02, -1.50561E+03,  3.21658E+03,  2.23913E+02
1417410480.00 909.76 -1471.25 3206.48 3643.32	1417410480  9.09765E+02, -1.47125E+03,  3.20648E+03,  2.54219E+02
1417410540.00 1152.87 -1432.23 3186.18 3678.60	1417410540  1.15287E+03, -1.43223E+03,  3.18618E+03,  2.89504E+02
1417410600.00 1392.44 -1388.79 3156.03 3718.62	1417410600  1.39244E+03, -1.38878E+03,  3.15602E+03,  3.29516E+02
1417410660.00 1627.87 -1341.19 3116.41 3763.08	1417410660  1.62787E+03, -1.34119E+03,  3.11641E+03,  3.73983E+02
1417410720.00 1858.63 -1289.73 3067.78 3811.72	1417410720  1.85863E+03, -1.28973E+03,  3.06778E+03,  4.22617E+02
1417410780.00 2084.24 -1234.69 3010.60 3864.23	1417410780  2.08424E+03, -1.23469E+03,  3.01060E+03,  4.75126E+02
1417410840.00 2304.30 -1176.35 2945.37 3920.31	1417410840  2.30431E+03, -1.17635E+03,  2.94537E+03,  5.31210E+02
1417410900.00 2518.49 -1115.01 2872.59 3979.67	1417410900  2.51850E+03, -1.11500E+03,  2.87259E+03,  5.90575E+02
1417410960.00 2726.54 -1050.93 2792.77 4042.03	1417410960  2.72654E+03, -1.05093E+03,  2.79276E+03,  6.52931E+02
1417411020.00 2928.23 -984.41 2706.41 4107.09	1417411020  2.92823E+03, -9.84408E+02,  2.70641E+03,  7.17995E+02
1417411080.00 3123.41 -915.69 2614.01 4174.59	1417411080  3.12341E+03, -9.15693E+02,  2.61401E+03,  7.85494E+02
1417411140.00 3311.97 -845.04 2516.06 4244.27	1417411140  3.31198E+03, -8.45036E+02,  2.51606E+03,  8.55169E+02
1417411200.00 3493.86 -772.68 2413.02 4315.87	1417411200  3.49387E+03, -7.72675E+02,  2.41302E+03,  9.26776E+02
1417411260.00 3669.05 -698.83 2305.34 4389.18	1417411260  3.66905E+03, -6.98831E+02,  2.30534E+03,  1.00008E+03
1417411320.00 3837.55 -623.71 2193.44 4463.96	1417411320  3.83755E+03, -6.23713E+02,  2.19344E+03,  1.07487E+03
1417411380.00 3999.39 -547.52 2077.74 4540.03	1417411380  3.99939E+03, -5.47514E+02,  2.07774E+03,  1.15093E+03
1417411440.00 4154.63 -470.41 1958.60 4617.18	1417411440  4.15463E+03, -4.70414E+02,  1.95860E+03,  1.22808E+03
1417411500.00 4303.37 -392.58 1836.38 4695.25	1417411500  4.30337E+03, -3.92577E+02,  1.83638E+03,  1.30615E+03
1417411560.00 4445.68 -314.16 1711.43 4774.07	1417411560  4.44568E+03, -3.14156E+02,  1.71143E+03,  1.38498E+03
1417411620.00 4581.69 -235.29 1584.05 4853.50	1417411620  4.58170E+03, -2.35291E+02,  1.58404E+03,  1.46440E+03
1417411680.00 4711.52 -156.11 1454.52 4933.40	1417411680  4.71152E+03, -1.56110E+02,  1.45452E+03,  1.54430E+03
1417411740.00 4835.30 -76.73 1323.13 5013.64	1417411740  4.83530E+03, -7.67296E+01,  1.32313E+03,  1.62455E+03
1417411800.00 4953.15 2.74 1190.11 5094.12	1417411800  4.95315E+03,  2.74261E+00,  1.19011E+03,  1.70502E+03
1417411860.00 5065.22 82.21 1055.71 5174.72	1417411860  5.06522E+03,  8.22099E+01,  1.05571E+03,  1.78562E+03
1417411920.00 5171.65 161.58 920.13 5255.35	1417411920  5.17165E+03,  1.61584E+02,  9.20132E+02,  1.86625E+03
1417411980.00 5272.58 240.78 783.58 5335.92	1417411980  5.27258E+03,  2.40784E+02,  7.83578E+02,  1.94682E+03
1417412040.00 5368.16 319.74 646.23 5416.36	1417412040  5.36816E+03,  3.19739E+02,  6.46229E+02,  2.02726E+03
1417412100.00 5458.53 398.38 508.26 5496.59	1417412100  5.45853E+03,  3.98381E+02,  5.08255E+02,  2.10749E+03
1417412160.00 5543.82 476.65 369.81 5576.55	1417412160  5.54382E+03,  4.76652E+02,  3.69811E+02,  2.18745E+03
1417412220.00 5624.19 554.50 231.04 5656.18	1417412220  5.62419E+03,  5.54497E+02,  2.31041E+02,  2.26708E+03
1417412280.00 5699.76 631.87 92.08 5735.42	1417412280  5.69976E+03,  6.31868E+02,  9.20750E+01,  2.34632E+03
1417412340.00 5770.68 708.72 -46.96 5814.22	1417412340  5.77068E+03,  7.08721E+02, -4.69634E+01,  2.42512E+03
1417412400.00 5837.06 785.01 -185.96 5892.55	1417412400  5.83706E+03,  7.85016E+02, -1.85963E+02,  2.50345E+03
1417412460.00 5899.05 860.72 -324.82 5970.35	1417412460  5.89905E+03,  8.60719E+02, -3.24819E+02,  2.58126E+03
1417412520.00 5956.76 935.80 -463.44 6047.60	1417412520  5.95676E+03,  9.35796E+02, -4.63438E+02,  2.65851E+03
1417412580.00 6010.33 1010.22 -601.73 6124.27	1417412580  6.01033E+03,  1.01022E+03, -6.01731E+02,  2.73517E+03
1417412640.00 6059.85 1083.96 -739.62 6200.31	1417412640  6.05986E+03,  1.08397E+03, -7.39618E+02,  2.81121E+03
1417412700.00 6105.46 1157.01 -877.02 6275.71	1417412700  6.10547E+03,  1.15701E+03, -8.77024E+02,  2.88661E+03
1417412760.00 6147.27 1229.33 -1013.88 6350.44	1417412760  6.14727E+03,  1.22933E+03, -1.01388E+03,  2.96134E+03
1417412820.00 6185.37 1300.91 -1150.12 6424.48	1417412820  6.18537E+03,  1.30091E+03, -1.15012E+03,  3.03538E+03
1417412880.00 6219.88 1371.73 -1285.70 6497.81	1417412880  6.21988E+03,  1.37173E+03, -1.28570E+03,  3.10871E+03
1417412940.00 6250.89 1441.78 -1420.54 6570.41	1417412940  6.25089E+03,  1.44178E+03, -1.42055E+03,  3.18131E+03
1417413000.00 6278.51 1511.05 -1554.62 6642.27	1417413000  6.27851E+03,  1.51105E+03, -1.55462E+03,  3.25317E+03
1417413060.00 6302.83 1579.52 -1687.87 6713.38	1417413060  6.30283E+03,  1.57952E+03, -1.68787E+03,  3.32428E+03
1417413120.00 6323.94 1647.19 -1820.26 6783.71	1417413120  6.32394E+03,  1.64719E+03, -1.82027E+03,  3.39461E+03
1417413180.00 6341.92 1714.04 -1951.76 6853.27	1417413180  6.34192E+03,  1.71404E+03, -1.95176E+03,  3.46417E+03
1417413240.00 6356.87 1780.07 -2082.31 6922.03	1417413240  6.35687E+03,  1.78007E+03, -2.08231E+03,  3.53293E+03
1417413300.00 6368.87 1845.28 -2211.90 6990.00	1417413300  6.36887E+03,  1.84528E+03, -2.21190E+03,  3.60090E+03
1417413360.00 6378.00 1909.65 -2340.48 7057.16	1417413360  6.37800E+03,  1.90965E+03, -2.34048E+03,  3.66806E+03
1417413420.00 6384.33 1973.18 -2468.04 7123.50	1417413420  6.38433E+03,  1.97318E+03, -2.46804E+03,  3.73441E+03
1417413480.00 6387.94 2035.87 -2594.54 7189.03	1417413480  6.38794E+03,  2.03587E+03, -2.59455E+03,  3.79993E+03
1417413540.00 6388.90 2097.72 -2719.97 7253.74	1417413540  6.38890E+03,  2.09772E+03, -2.71997E+03,  3.86464E+03
1417413600.00 6387.28 2158.72 -2844.30 7317.61	1417413600  6.38728E+03,  2.15872E+03, -2.84430E+03,  3.92852E+03
1417413660.00 6383.15 2218.88 -2967.50 7380.66	1417413660  6.38315E+03,  2.21888E+03, -2.96750E+03,  3.99156E+03
1417413720.00 6376.58 2278.18 -3089.57 7442.87	1417413720  6.37658E+03,  2.27818E+03, -3.08957E+03,  4.05377E+03
1417413780.00 6367.63 2336.63 -3210.48 7504.25	1417413780  6.36763E+03,  2.33663E+03, -3.21048E+03,  4.11515E+03
1417413840.00 6356.35 2394.23 -3330.22 7564.78	1417413840  6.35635E+03,  2.39423E+03, -3.33022E+03,  4.17568E+03
1417413900.00 6342.81 2450.98 -3448.77 7624.47	1417413900  6.34281E+03,  2.45098E+03, -3.44878E+03,  4.23538E+03
1417413960.00 6327.07 2506.87 -3566.13 7683.33	1417413960  6.32707E+03,  2.50687E+03, -3.56613E+03,  4.29423E+03
1417414020.00 6309.18 2561.92 -3682.27 7741.34	1417414020  6.30918E+03,  2.56192E+03, -3.68227E+03,  4.35224E+03
1417414080.00 6289.20 2616.11 -3797.18 7798.50	1417414080  6.28920E+03,  2.61611E+03, -3.79718E+03,  4.40940E+03
1417414140.00 6267.18 2669.45 -3910.86 7854.83	1417414140  6.26717E+03,  2.66946E+03, -3.91086E+03,  4.46573E+03
1417414200.00 6243.16 2721.95 -4023.30 7910.31	1417414200  6.24316E+03,  2.72195E+03, -4.02330E+03,  4.52121E+03
1417414260.00 6217.20 2773.60 -4134.48 7964.95	1417414260  6.21720E+03,  2.77360E+03, -4.13448E+03,  4.57585E+03
1417414320.00 6189.35 2824.41 -4244.40 8018.74	1417414320  6.18934E+03,  2.82441E+03, -4.24440E+03,  4.62964E+03
1417414380.00 6159.64 2874.37 -4353.06 8071.70	1417414380  6.15964E+03,  2.87437E+03, -4.35306E+03,  4.68260E+03
1417414440.00 6128.14 2923.49 -4460.43 8123.81	1417414440  6.12814E+03,  2.92349E+03, -4.46043E+03,  4.73471E+03
1417414500.00 6094.87 2971.77 -4566.52 8175.08	1417414500  6.09487E+03,  2.97177E+03, -4.56653E+03,  4.78598E+03
1417414560.00 6059.89 3019.21 -4671.33 8225.52	1417414560  6.05989E+03,  3.01921E+03, -4.67133E+03,  4.83642E+03
1417414620.00 6023.23 3065.82 -4774.84 8275.12	1417414620  6.02323E+03,  3.06582E+03, -4.77484E+03,  4.88602E+03
1417414680.00 5984.93 3111.59 -4877.05 8323.88	1417414680  5.98493E+03,  3.11159E+03, -4.87705E+03,  4.93478E+03
1417414740.00 5945.03 3156.54 -4977.96 8371.81	1417414740  5.94503E+03,  3.15654E+03, -4.97796E+03,  4.98271E+03
1417414800.00 5903.58 3200.65 -5077.56 8418.91	1417414800  5.90358E+03,  3.20065E+03, -5.07756E+03,  5.02981E+03
1417414860.00 5860.60 3243.94 -5175.85 8465.17	1417414860  5.86060E+03,  3.24394E+03, -5.17585E+03,  5.07607E+03
1417414920.00 5816.13 3286.41 -5272.82 8510.61	1417414920  5.81613E+03,  3.28641E+03, -5.27282E+03,  5.12151E+03
1417414980.00 5770.21 3328.06 -5368.47 8555.22	1417414980  5.77021E+03,  3.32806E+03, -5.36847E+03,  5.16612E+03
1417415040.00 5722.87 3368.89 -5462.81 8599.01	1417415040  5.72287E+03,  3.36889E+03, -5.46281E+03,  5.20991E+03
1417415100.00 5674.15 3408.90 -5555.81 8641.97	1417415100  5.67415E+03,  3.40890E+03, -5.55582E+03,  5.25287E+03
1417415160.00 5624.07 3448.10 -5647.50 8684.11	1417415160  5.62407E+03,  3.44810E+03, -5.64750E+03,  5.29501E+03
1417415220.00 5572.67 3486.49 -5737.85 8725.44	1417415220  5.57267E+03,  3.48650E+03, -5.73785E+03,  5.33634E+03
1417415280.00 5519.98 3524.08 -5826.87 8765.94	1417415280  5.51998E+03,  3.52408E+03, -5.82687E+03,  5.37684E+03
1417415340.00 5466.03 3560.86 -5914.56 8805.63	1417415340  5.46603E+03,  3.56086E+03, -5.91456E+03,  5.41653E+03
1417415400.00 5410.84 3596.83 -6000.91 8844.51	1417415400  5.41084E+03,  3.59683E+03, -6.00091E+03,  5.45541E+03
1417415460.00 5354.45 3632.01 -6085.93 8882.57	1417415460  5.35445E+03,  3.63201E+03, -6.08593E+03,  5.49348E+03
1417415520.00 5296.88 3666.39 -6169.60 8919.83	1417415520  5.29688E+03,  3.66639E+03, -6.16961E+03,  5.53073E+03
1417415580.00 5238.17 3699.97 -6251.94 8956.28	1417415580  5.23817E+03,  3.69997E+03, -6.25194E+03,  5.56718E+03
1417415640.00 5178.33 3732.77 -6332.94 8991.93	1417415640  5.17833E+03,  3.73277E+03, -6.33294E+03,  5.60283E+03
1417415700.00 5117.39 3764.77 -6412.59 9026.77	1417415700  5.11739E+03,  3.76477E+03, -6.41259E+03,  5.63767E+03
1417415760.00 5055.38 3795.98 -6490.90 9060.81	1417415760  5.05538E+03,  3.79598E+03, -6.49091E+03,  5.67171E+03
1417415820.00 4992.33 3826.41 -6567.87 9094.05	1417415820  4.99233E+03,  3.82641E+03, -6.56787E+03,  5.70495E+03
1417415880.00 4928.25 3856.06 -6643.49 9126.49	1417415880  4.92825E+03,  3.85606E+03, -6.64349E+03,  5.73739E+03
1417415940.00 4863.18 3884.93 -6717.76 9158.14	1417415940  4.86318E+03,  3.88493E+03, -6.71776E+03,  5.76904E+03
1417416000.00 4797.13 3913.02 -6790.69 9188.99	1417416000  4.79713E+03,  3.91302E+03, -6.79069E+03,  5.79989E+03
1417416060.00 4730.13 3940.33 -6862.27 9219.06	1417416060  4.73013E+03,  3.94033E+03, -6.86227E+03,  5.82996E+03
1417416120.00 4662.20 3966.87 -6932.49 9248.33	1417416120  4.66220E+03,  3.96687E+03, -6.93249E+03,  5.85923E+03
1417416180.00 4593.36 3992.64 -7001.37 9276.81	1417416180  4.59336E+03,  3.99264E+03, -7.00137E+03,  5.88771E+03
1417416240.00 4523.63 4017.64 -7068.89 9304.51	1417416240  4.52363E+03,  4.01764E+03, -7.06890E+03,  5.91541E+03
1417416300.00 4453.05 4041.87 -7135.07 9331.42	1417416300  4.45304E+03,  4.04187E+03, -7.13507E+03,  5.94232E+03
1417416360.00 4381.61 4065.33 -7199.89 9357.55	1417416360  4.38161E+03,  4.06534E+03, -7.19989E+03,  5.96846E+03
1417416420.00 4309.35 4088.04 -7263.35 9382.90	1417416420  4.30935E+03,  4.08804E+03, -7.26335E+03,  5.99380E+03
1417416480.00 4236.29 4109.98 -7325.46 9407.47	1417416480  4.23629E+03,  4.10998E+03, -7.32546E+03,  6.01837E+03
